Arginine and proline metabolism [PATH:ko00330]	72003.0	77284.0	72972.0	78861.0	73887.0	67918.0	74488.0	66662.0	66311.0	79765.0	83179.0	78599.0	77421.0	82518.0	69782.0	67393.0	77096.0	75064.0	78020.0	78988.0	79900.0	76288.0	88485.0	63976.0	51557.0	52131.0	61101.0	54696.0	59901.0	58490.0	63014.0	57780.0	61152.0	62394.0	67137.0	56926.0	57751.0	51089.0	58328.0	52803.0	52672.0	58515.0	60427.0	58049.0	58031.0	55272.0	61356.0	61055.0	64831.0	56481.0
Arginine biosynthesis [PATH:ko00220]	131233.0	124359.0	120520.0	130610.0	134595.0	128046.0	128034.0	120015.0	116447.0	148358.0	139853.0	136103.0	130588.0	143453.0	114963.0	101963.0	136971.0	137708.0	128508.0	136730.0	144236.0	143466.0	148412.0	115470.0	95077.0	100789.0	111029.0	98199.0	98368.0	105095.0	107327.0	113887.0	113086.0	119579.0	114733.0	105409.0	123108.0	111623.0	128964.0	128111.0	99629.0	105242.0	116259.0	106398.0	104856.0	106506.0	104727.0	102990.0	115384.0	110648.0
Arrhythmogenic right ventricular cardiomyopathy (ARVC) [PATH:ko05412]	0.0	0.0	0.0	0.0	18.0	32.0	5.0	13.0	11.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	1.0	10.0	27.0	26.0	0.0	0.0	0.0	0.0	0.0	43.0	55.0	12.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Ascorbate and aldarate metabolism [PATH:ko00053]	15355.0	15583.0	14491.0	16197.0	14882.0	12879.0	12872.0	13983.0	13096.0	14818.0	17467.0	14993.0	17507.0	17103.0	16781.0	16379.0	17077.0	15485.0	14253.0	14058.0	12461.0	16772.0	23224.0	18742.0	13493.0	13459.0	13882.0	12254.0	15700.0	13034.0	13004.0	13139.0	12785.0	13659.0	15506.0	12450.0	13462.0	13306.0	14487.0	11350.0	11069.0	12395.0	13864.0	11711.0	11614.0	13364.0	11471.0	12606.0	15342.0	13232.0
Atrazine degradation [PATH:ko00791]	2887.0	3442.0	3153.0	3652.0	4357.0	3534.0	4206.0	3572.0	4167.0	4807.0	3996.0	4472.0	3784.0	4881.0	2666.0	2868.0	3053.0	4439.0	3200.0	3175.0	4067.0	3368.0	4085.0	3024.0	3712.0	4575.0	4646.0	3472.0	3560.0	4375.0	4060.0	2505.0	2354.0	3165.0	2576.0	3718.0	3220.0	3495.0	3702.0	4878.0	1992.0	2705.0	2775.0	3011.0	2906.0	3062.0	2598.0	4624.0	3408.0	2614.0
Axon guidance [PATH:ko04360]	4.0	0.0	1.0	0.0	2.0	2.0	0.0	0.0	0.0	10.0	2.0	4.0	2.0	2.0	12.0	0.0	1.0	3.0	3.0	2.0	2.0	3.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	14.0	8.0	5.0	0.0	0.0	2.0	0.0	1.0	1.0	10.0	7.0	7.0	0.0	2.0	0.0	0.0	1.0	3.0	2.0
B cell receptor signaling pathway [PATH:ko04662]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	12.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacterial chemotaxis [PATH:ko02030]	46874.0	40146.0	57300.0	47349.0	56315.0	57185.0	41464.0	55087.0	43360.0	72152.0	31432.0	50201.0	25735.0	49113.0	17517.0	21048.0	71565.0	48073.0	41460.0	67027.0	60753.0	41994.0	30548.0	43022.0	34607.0	50479.0	43935.0	28289.0	28241.0	41381.0	45225.0	35484.0	46786.0	30636.0	61317.0	43854.0	30292.0	27192.0	36811.0	27303.0	39416.0	26082.0	25180.0	43083.0	32971.0	37103.0	32418.0	42820.0	52959.0	91494.0
Bacterial invasion of epithelial cells [PATH:ko05100]	176.0	339.0	157.0	155.0	550.0	522.0	375.0	652.0	1271.0	266.0	331.0	283.0	651.0	354.0	825.0	1440.0	909.0	411.0	154.0	89.0	125.0	1787.0	1996.0	408.0	559.0	211.0	688.0	827.0	397.0	653.0	626.0	852.0	903.0	1238.0	3587.0	423.0	444.0	803.0	833.0	928.0	175.0	227.0	345.0	343.0	288.0	1100.0	220.0	240.0	326.0	229.0
Bacterial motility proteins [BR:ko02035]	1510.0	1663.0	1976.0	1491.0	1480.0	1703.0	1297.0	2376.0	2237.0	1714.0	1313.0	1567.0	1098.0	1526.0	3339.0	3510.0	1910.0	1038.0	1300.0	1775.0	1552.0	1159.0	1417.0	2999.0	1655.0	2117.0	1665.0	1187.0	1311.0	956.0	1890.0	1099.0	1331.0	874.0	2205.0	1488.0	599.0	348.0	703.0	433.0	2019.0	1206.0	802.0	1827.0	1543.0	2165.0	1550.0	2302.0	2708.0	2898.0
Bacterial secretion system [PATH:ko03070]	123406.0	123736.0	124628.0	130408.0	149950.0	148568.0	140666.0	139577.0	148768.0	145962.0	132095.0	135059.0	141521.0	142098.0	113472.0	98361.0	121161.0	121988.0	123329.0	128722.0	133864.0	153071.0	145172.0	117057.0	101949.0	110536.0	110706.0	94675.0	100060.0	104923.0	111304.0	122473.0	127315.0	133057.0	126172.0	108128.0	114292.0	103620.0	113202.0	111231.0	114639.0	120553.0	130684.0	130670.0	122591.0	155242.0	119947.0	138832.0	144784.0	130786.0
Basal cell carcinoma [PATH:ko05217]	0.0	0.0	0.0	0.0	15.0	10.0	37.0	17.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	50.0	30.0	74.0	58.0	5.0	13.0	9.0	8.0	26.0	0.0	0.0	0.0	0.0	0.0	27.0	11.0	8.0	7.0	8.0	10.0	4.0	3.0	10.0	2347.0	3358.0	2603.0	2529.0	1233.0	2.0	16.0	16.0	12.0	4.0
Basal transcription factors [PATH:ko03022]	0.0	0.0	0.0	0.0	15.0	17.0	10.0	14.0	13.0	32.0	20.0	33.0	18.0	36.0	0.0	1.0	4.0	0.0	3.0	6.0	16.0	7.0	0.0	0.0	4.0	6.0	19.0	18.0	0.0	30.0	20.0	210.0	186.0	303.0	88.0	59.0	149.0	82.0	110.0	117.0	9.0	18.0	23.0	54.0	32.0	2.0	5.0	2.0	3.0	16.0
Base excision repair [PATH:ko03410]	82160.0	92146.0	85428.0	90052.0	97509.0	95284.0	93905.0	89677.0	95120.0	98411.0	93362.0	94931.0	98698.0	99255.0	77904.0	65491.0	88347.0	88513.0	86873.0	89717.0	93806.0	109589.0	102899.0	82656.0	69282.0	76979.0	87097.0	80844.0	75996.0	105088.0	102014.0	92207.0	94894.0	100137.0	92163.0	80628.0	104148.0	88919.0	89056.0	96677.0	76665.0	99484.0	95042.0	92056.0	83145.0	100542.0	77319.0	86466.0	95983.0	86160.0
Benzoate degradation [PATH:ko00362]	15035.0	14504.0	14092.0	15399.0	11699.0	12442.0	11484.0	11865.0	11200.0	15932.0	14841.0	14198.0	11313.0	14064.0	12251.0	12116.0	12460.0	10737.0	11312.0	12504.0	13246.0	14682.0	11070.0	11228.0	10187.0	13722.0	9752.0	7491.0	8307.0	8653.0	9388.0	14200.0	14209.0	14352.0	15779.0	11900.0	10322.0	8274.0	10089.0	9729.0	10233.0	10211.0	10896.0	12510.0	10307.0	13586.0	11023.0	11584.0	13501.0	14185.0
Betalain biosynthesis [PATH:ko00965]	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bile secretion [PATH:ko04976]	0.0	0.0	1.0	1.0	9.0	27.0	4.0	15.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	173.0	144.0	182.0	56.0	31.0	18.0	28.0	37.0	23.0	0.0	4.0	1.0	3.0	7.0	0.0	0.0	0.0	0.0	0.0
Biosynthesis of amino acids [PATH:ko01230]	860307.0	818083.0	790608.0	856232.0	886443.0	857095.0	847054.0	795441.0	781229.0	956752.0	899047.0	883651.0	876910.0	923076.0	748465.0	660055.0	912553.0	882399.0	839031.0	899912.0	918649.0	951205.0	978552.0	746956.0	620942.0	670579.0	731011.0	647407.0	668958.0	696102.0	719706.0	771224.0	773172.0	808600.0	757839.0	689778.0	798544.0	725746.0	835297.0	859299.0	684488.0	701035.0	763383.0	697487.0	700300.0	694947.0	701335.0	691112.0	751400.0	699276.0
Biosynthesis of ansamycins [PATH:ko01051]	20725.0	19980.0	19024.0	20842.0	22107.0	21907.0	22154.0	19738.0	22711.0	22580.0	21237.0	21371.0	22200.0	22883.0	16849.0	16010.0	24368.0	22954.0	22147.0	22951.0	23725.0	25268.0	24577.0	20564.0	15555.0	16979.0	17668.0	15612.0	18686.0	16538.0	16892.0	18880.0	20430.0	20401.0	19410.0	16882.0	18023.0	16790.0	20645.0	21623.0	16538.0	17992.0	18969.0	18486.0	18588.0	23068.0	16970.0	18276.0	20204.0	17675.0
Biosynthesis of siderophore group nonribosomal peptides [PATH:ko01053]	4809.0	4526.0	3919.0	3933.0	10216.0	9241.0	7344.0	8309.0	6128.0	2330.0	3763.0	2254.0	2815.0	2659.0	3988.0	6431.0	28099.0	26483.0	13557.0	12664.0	17938.0	6958.0	9079.0	5019.0	4299.0	3293.0	3204.0	3395.0	2659.0	2625.0	3262.0	2105.0	2059.0	2634.0	5191.0	2555.0	2018.0	2960.0	2267.0	1305.0	2560.0	2454.0	2621.0	1895.0	2568.0	842.0	3209.0	2447.0	1833.0	1208.0
Biosynthesis of type II polyketide backbone [PATH:ko01056]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0
Biosynthesis of unsaturated fatty acids [PATH:ko01040]	11216.0	10831.0	10568.0	11450.0	12068.0	12658.0	11680.0	12101.0	12156.0	12311.0	11424.0	11546.0	11368.0	11840.0	8683.0	9162.0	11176.0	10389.0	10102.0	10826.0	11311.0	11861.0	12290.0	11200.0	9614.0	10243.0	8715.0	7439.0	8407.0	8332.0	8917.0	10631.0	10573.0	10980.0	10504.0	8546.0	10498.0	9573.0	9844.0	9689.0	9445.0	9725.0	10453.0	10063.0	9666.0	11119.0	9570.0	10042.0	11908.0	10475.0
Biosynthesis of vancomycin group antibiotics [PATH:ko01055]	22544.0	26222.0	26350.0	28546.0	20874.0	18406.0	20450.0	18782.0	18382.0	19150.0	22588.0	19374.0	20170.0	19784.0	25772.0	23922.0	22446.0	20872.0	24102.0	25038.0	23766.0	20466.0	25748.0	21322.0	15164.0	17650.0	19040.0	18688.0	19932.0	20108.0	22100.0	16426.0	17522.0	17734.0	19764.0	18412.0	15954.0	13756.0	14902.0	16696.0	13674.0	15402.0	14682.0	16634.0	14962.0	18364.0	17138.0	16894.0	22180.0	18332.0
Biotin metabolism [PATH:ko00780]	57938.0	63005.0	58682.0	64849.0	58523.0	56789.0	58717.0	56992.0	52910.0	61687.0	67550.0	62379.0	59724.0	64078.0	63697.0	61747.0	66069.0	63842.0	68200.0	69197.0	67772.0	59202.0	72089.0	59461.0	45431.0	47200.0	51819.0	45273.0	50371.0	46451.0	53689.0	43492.0	45716.0	43947.0	48354.0	43290.0	46078.0	40664.0	44072.0	41960.0	44183.0	46174.0	44933.0	42003.0	45554.0	44321.0	51667.0	48227.0	55168.0	45293.0
Bisphenol degradation [PATH:ko00363]	5462.0	5678.0	4900.0	5301.0	4686.0	4003.0	3821.0	4209.0	3772.0	6082.0	6001.0	4797.0	5609.0	5527.0	6158.0	5626.0	5950.0	5781.0	4868.0	4805.0	5060.0	6305.0	6989.0	5693.0	3382.0	3194.0	3397.0	3020.0	3750.0	3282.0	3373.0	3059.0	3261.0	3379.0	3064.0	2680.0	4013.0	3503.0	3999.0	3022.0	3439.0	3567.0	3664.0	3306.0	3681.0	4113.0	3438.0	2812.0	4073.0	3331.0
Bladder cancer [PATH:ko05219]	19.0	399.0	919.0	426.0	65.0	191.0	164.0	272.0	758.0	0.0	10.0	0.0	30.0	2.0	154.0	300.0	8.0	3.0	10.0	13.0	0.0	577.0	424.0	884.0	565.0	522.0	1081.0	331.0	611.0	303.0	809.0	618.0	755.0	242.0	866.0	591.0	38.0	37.0	41.0	66.0	292.0	255.0	72.0	1270.0	1033.0	2890.0	955.0	2625.0	1517.0	827.0
Butanoate metabolism [PATH:ko00650]	106791.0	109366.0	104437.0	111175.0	110424.0	105987.0	105229.0	103252.0	98032.0	113256.0	115889.0	107928.0	110907.0	116068.0	90966.0	86885.0	114434.0	119732.0	103779.0	110332.0	123503.0	116380.0	129264.0	95901.0	78177.0	88645.0	89688.0	78506.0	82363.0	91070.0	93408.0	95094.0	97618.0	103986.0	99169.0	85350.0	106060.0	98186.0	113594.0	109557.0	83048.0	90746.0	97255.0	94054.0	90095.0	91988.0	81427.0	84204.0	94546.0	88339.0
Butirosin and neomycin biosynthesis [PATH:ko00524]	11199.0	11790.0	11806.0	11855.0	10598.0	10463.0	9784.0	9460.0	10718.0	10869.0	11350.0	10825.0	11998.0	11083.0	15862.0	13289.0	12230.0	10320.0	11545.0	12096.0	11252.0	12604.0	12009.0	12436.0	8752.0	9310.0	10853.0	10094.0	11682.0	10102.0	10451.0	9027.0	9339.0	10141.0	9900.0	9448.0	8766.0	8883.0	9185.0	9533.0	8025.0	9103.0	8956.0	9176.0	8952.0	10145.0	8721.0	8577.0	11611.0	9558.0
C5-Branched dibasic acid metabolism [PATH:ko00660]	52956.0	50442.0	50763.0	52897.0	49695.0	47302.0	48277.0	42965.0	39629.0	58067.0	53396.0	51434.0	49067.0	53068.0	45922.0	40472.0	54201.0	51115.0	47439.0	53460.0	53702.0	56365.0	60252.0	49291.0	37437.0	41609.0	45391.0	38944.0	40344.0	41744.0	42923.0	43011.0	43372.0	44634.0	40794.0	37660.0	49732.0	40599.0	47623.0	49588.0	38823.0	37555.0	42092.0	36875.0	38605.0	36829.0	39701.0	38584.0	40118.0	38329.0
Caffeine metabolism [PATH:ko00232]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Calcium signaling pathway [PATH:ko04020]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	8.0	28.0	21.0	0.0	0.0	4.0	1.0	4.0	9.0	4.0	1.0	7.0	6.0	32.0	56.0	18.0	1.0	1.0	0.0	0.0	0.0	0.0	10.0	7.0	3.0	19.0	19.0	0.0	0.0	2.0	4.0	5.0
