9	K11616	Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	maeN; malate:Na+ symporter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	149.0	213.0	87.0	103.0	266.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	120.0	135.0	98.0	49.0	29.0	22.0	46.0	42.0	0.0	0.0	0.0	0.0	0.0
10	K10242	Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	cebG; cellobiose transport system permease protein	2.0	6.0	2.0	2.0	36.0	1.0	6.0	0.0	7.0	2.0	0.0	10.0	48.0	19.0	4.0	3.0	0.0	1.0	1.0	0.0	4.0	4.0	68.0	14.0	9.0	17.0	2.0	5.0	12.0	7.0	9.0	3.0	6.0	17.0	3.0	16.0	10.0	2.0	25.0	102.0	7.0	10.0	14.0	17.0	2.0	2.0	1.0	2.0	4.0	6.0
11	K02922	Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	RP-L37e, RPL37; large subunit ribosomal protein L37e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	6.0	11.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	K10610	Human Diseases	Infectious diseases	Hepatitis B [PATH:ko05161]	DDB1; DNA damage-binding protein 1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	K10610	Human Diseases	Cancers	Viral carcinogenesis [PATH:ko05203]	DDB1; DNA damage-binding protein 1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	K10610	Genetic Information Processing	Replication and repair	Nucleotide excision repair [PATH:ko03420]	DDB1; DNA damage-binding protein 1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15	K10610	Genetic Information Processing	Folding, sorting and degradation	Ubiquitin mediated proteolysis [PATH:ko04120]	DDB1; DNA damage-binding protein 1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16	K02300	Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	cyoD; cytochrome o ubiquinol oxidase operon protein cyoD	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	3.0	1.0	3.0	0.0	13.0	33.0	4.0	1.0	0.0	0.0	0.0	0.0	33.0	1.0	3.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
17	K00839	Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	pucG; (S)-ureidoglycine-glyoxylate aminotransferase [EC:2.6.1.-]	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	36.0	43.0	15.0	317.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	17.0	5.0	5.0	6.0	135.0	118.0	810.0	243.0	60.0	95.0	108.0	284.0	137.0	89.0	34.0	22.0	40.0	45.0	3.0	27.0	143.0	116.0	137.0	166.0	110.0	74.0	112.0	55.0
18	K12874	Genetic Information Processing	Transcription	Spliceosome [PATH:ko03040]	AQR; intron-binding protein aquarius	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	53.0	7.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19	K02048	Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	cysP, sbp; sulfate transport system substrate-binding protein	2331.0	1119.0	1215.0	1209.0	2356.0	2488.0	1691.0	1733.0	1182.0	2528.0	1227.0	1290.0	644.0	1110.0	1600.0	1105.0	2797.0	2180.0	1166.0	1620.0	2154.0	2213.0	1370.0	785.0	1017.0	1609.0	1847.0	941.0	492.0	1278.0	1212.0	1688.0	1807.0	1723.0	1453.0	1004.0	2710.0	1256.0	1657.0	1028.0	1951.0	907.0	1480.0	807.0	842.0	1490.0	1308.0	990.0	647.0	788.0
20	K02048	Metabolism	Lipid metabolism	Sulfur metabolism [PATH:ko00920]	cysP, sbp; sulfate transport system substrate-binding protein	2331.0	1119.0	1215.0	1209.0	2356.0	2488.0	1691.0	1733.0	1182.0	2528.0	1227.0	1290.0	644.0	1110.0	1600.0	1105.0	2797.0	2180.0	1166.0	1620.0	2154.0	2213.0	1370.0	785.0	1017.0	1609.0	1847.0	941.0	492.0	1278.0	1212.0	1688.0	1807.0	1723.0	1453.0	1004.0	2710.0	1256.0	1657.0	1028.0	1951.0	907.0	1480.0	807.0	842.0	1490.0	1308.0	990.0	647.0	788.0
21	K02048	Metabolism	Energy metabolism	Sulfur metabolism [PATH:ko00920]	cysP, sbp; sulfate transport system substrate-binding protein	2331.0	1119.0	1215.0	1209.0	2356.0	2488.0	1691.0	1733.0	1182.0	2528.0	1227.0	1290.0	644.0	1110.0	1600.0	1105.0	2797.0	2180.0	1166.0	1620.0	2154.0	2213.0	1370.0	785.0	1017.0	1609.0	1847.0	941.0	492.0	1278.0	1212.0	1688.0	1807.0	1723.0	1453.0	1004.0	2710.0	1256.0	1657.0	1028.0	1951.0	907.0	1480.0	807.0	842.0	1490.0	1308.0	990.0	647.0	788.0
22	K00202	Metabolism	Overview	Carbon metabolism [PATH:ko01200]	fwdC, fmdC; formylmethanofuran dehydrogenase subunit C [EC:1.2.99.5]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	59.0	167.0	39.0	36.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23	K00202	Metabolism	Energy metabolism	Methane metabolism [PATH:ko00680]	fwdC, fmdC; formylmethanofuran dehydrogenase subunit C [EC:1.2.99.5]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	59.0	167.0	39.0	36.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24	K03006	Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	RPB1, POLR2A; DNA-directed RNA polymerase II subunit RPB1 [EC:2.7.7.6]	0.0	0.0	0.0	0.0	0.0	1.0	2.0	3.0	1.0	1.0	0.0	2.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	4.0	0.0	1.0	1.0	47.0	35.0	12.0	5.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	1.0	0.0	2.0
25	K03006	Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	RPB1, POLR2A; DNA-directed RNA polymerase II subunit RPB1 [EC:2.7.7.6]	0.0	0.0	0.0	0.0	0.0	1.0	2.0	3.0	1.0	1.0	0.0	2.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	4.0	0.0	1.0	1.0	47.0	35.0	12.0	5.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	1.0	0.0	2.0
26	K03006	Metabolism	Amino acid metabolism	Pyrimidine metabolism [PATH:ko00240]	RPB1, POLR2A; DNA-directed RNA polymerase II subunit RPB1 [EC:2.7.7.6]	0.0	0.0	0.0	0.0	0.0	1.0	2.0	3.0	1.0	1.0	0.0	2.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	4.0	0.0	1.0	1.0	47.0	35.0	12.0	5.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	1.0	0.0	2.0
27	K03006	Human Diseases	Infectious diseases	Herpes simplex infection [PATH:ko05168]	RPB1, POLR2A; DNA-directed RNA polymerase II subunit RPB1 [EC:2.7.7.6]	0.0	0.0	0.0	0.0	0.0	1.0	2.0	3.0	1.0	1.0	0.0	2.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	4.0	0.0	1.0	1.0	47.0	35.0	12.0	5.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	1.0	0.0	2.0
28	K03006	Human Diseases	Infectious diseases	Epstein-Barr virus infection [PATH:ko05169]	RPB1, POLR2A; DNA-directed RNA polymerase II subunit RPB1 [EC:2.7.7.6]	0.0	0.0	0.0	0.0	0.0	1.0	2.0	3.0	1.0	1.0	0.0	2.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	4.0	0.0	1.0	1.0	47.0	35.0	12.0	5.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	1.0	0.0	2.0
29	K03006	Genetic Information Processing	Transcription	RNA polymerase [PATH:ko03020]	RPB1, POLR2A; DNA-directed RNA polymerase II subunit RPB1 [EC:2.7.7.6]	0.0	0.0	0.0	0.0	0.0	1.0	2.0	3.0	1.0	1.0	0.0	2.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	4.0	0.0	1.0	1.0	47.0	35.0	12.0	5.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	1.0	0.0	2.0
30	K03006	Human Diseases	Neurodegenerative diseases	Huntington's disease [PATH:ko05016]	RPB1, POLR2A; DNA-directed RNA polymerase II subunit RPB1 [EC:2.7.7.6]	0.0	0.0	0.0	0.0	0.0	1.0	2.0	3.0	1.0	1.0	0.0	2.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	4.0	0.0	1.0	1.0	47.0	35.0	12.0	5.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	1.0	0.0	2.0
31	K07645	Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	qseC; two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3]	8.0	244.0	463.0	205.0	27.0	92.0	56.0	95.0	391.0	6.0	26.0	18.0	27.0	2.0	165.0	341.0	277.0	487.0	142.0	171.0	463.0	270.0	300.0	406.0	303.0	252.0	555.0	172.0	280.0	131.0	340.0	125.0	176.0	65.0	422.0	126.0	133.0	243.0	283.0	176.0	164.0	143.0	38.0	530.0	458.0	772.0	297.0	548.0	292.0	127.0
32	K07516	Metabolism	Xenobiotics biodegradation and metabolism	Benzoate degradation [PATH:ko00362]	fadN; 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]	0.0	0.0	0.0	0.0	6.0	3.0	6.0	3.0	52.0	0.0	1.0	4.0	2.0	0.0	3.0	2.0	0.0	0.0	6.0	4.0	6.0	6.0	0.0	1.0	4.0	0.0	0.0	4.0	3.0	18.0	8.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	3.0	5.0	13.0	5.0	9.0	11.0	10.0	0.0	2.0	7.0	6.0
33	K07516	Metabolism	Overview	Carbon metabolism [PATH:ko01200]	fadN; 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]	0.0	0.0	0.0	0.0	6.0	3.0	6.0	3.0	52.0	0.0	1.0	4.0	2.0	0.0	3.0	2.0	0.0	0.0	6.0	4.0	6.0	6.0	0.0	1.0	4.0	0.0	0.0	4.0	3.0	18.0	8.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	3.0	5.0	13.0	5.0	9.0	11.0	10.0	0.0	2.0	7.0	6.0
34	K07516	Metabolism	Lipid metabolism	Fatty acid degradation [PATH:ko00071]	fadN; 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]	0.0	0.0	0.0	0.0	6.0	3.0	6.0	3.0	52.0	0.0	1.0	4.0	2.0	0.0	3.0	2.0	0.0	0.0	6.0	4.0	6.0	6.0	0.0	1.0	4.0	0.0	0.0	4.0	3.0	18.0	8.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	3.0	5.0	13.0	5.0	9.0	11.0	10.0	0.0	2.0	7.0	6.0
35	K07516	Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:ko00650]	fadN; 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]	0.0	0.0	0.0	0.0	6.0	3.0	6.0	3.0	52.0	0.0	1.0	4.0	2.0	0.0	3.0	2.0	0.0	0.0	6.0	4.0	6.0	6.0	0.0	1.0	4.0	0.0	0.0	4.0	3.0	18.0	8.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	3.0	5.0	13.0	5.0	9.0	11.0	10.0	0.0	2.0	7.0	6.0
36	K07516	Metabolism	Overview	Fatty acid metabolism [PATH:ko01212]	fadN; 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]	0.0	0.0	0.0	0.0	6.0	3.0	6.0	3.0	52.0	0.0	1.0	4.0	2.0	0.0	3.0	2.0	0.0	0.0	6.0	4.0	6.0	6.0	0.0	1.0	4.0	0.0	0.0	4.0	3.0	18.0	8.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	3.0	5.0	13.0	5.0	9.0	11.0	10.0	0.0	2.0	7.0	6.0
37	K01613	Metabolism	Lipid metabolism	Glycerophospholipid metabolism [PATH:ko00564]	psd, PISD; phosphatidylserine decarboxylase [EC:4.1.1.65]	3346.0	3565.0	3150.0	3710.0	3645.0	3013.0	3115.0	2984.0	3066.0	4330.0	4248.0	3996.0	3980.0	4178.0	3517.0	3472.0	4299.0	4094.0	3971.0	3869.0	4125.0	3530.0	4492.0	3574.0	2768.0	2357.0	2858.0	2346.0	3034.0	2399.0	2326.0	2260.0	2610.0	2463.0	2920.0	2916.0	3023.0	2713.0	3488.0	3052.0	3093.0	3236.0	3187.0	3181.0	3063.0	3261.0	3389.0	3493.0	3386.0	3167.0
38	K01403	Human Diseases	Cancers	Proteoglycans in cancer [PATH:ko05205]	MMP9; matrix metalloproteinase-9 (gelatinase B) [EC:3.4.24.35]	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	10.0	6.0	5.0	5.0	6.0	1.0	0.0	8.0	10.0
39	K01403	Environmental Information Processing	Signal transduction	TNF signaling pathway [PATH:ko04668]	MMP9; matrix metalloproteinase-9 (gelatinase B) [EC:3.4.24.35]	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	10.0	6.0	5.0	5.0	6.0	1.0	0.0	8.0	10.0
40	K01403	Human Diseases	Cancers	MicroRNAs in cancer [PATH:ko05206]	MMP9; matrix metalloproteinase-9 (gelatinase B) [EC:3.4.24.35]	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	10.0	6.0	5.0	5.0	6.0	1.0	0.0	8.0	10.0
41	K01403	Organismal Systems	Immune system	Leukocyte transendothelial migration [PATH:ko04670]	MMP9; matrix metalloproteinase-9 (gelatinase B) [EC:3.4.24.35]	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	10.0	6.0	5.0	5.0	6.0	1.0	0.0	8.0	10.0
42	K01403	Human Diseases	Cancers	Bladder cancer [PATH:ko05219]	MMP9; matrix metalloproteinase-9 (gelatinase B) [EC:3.4.24.35]	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	10.0	6.0	5.0	5.0	6.0	1.0	0.0	8.0	10.0
43	K01403	Human Diseases	Cancers	Pathways in cancer [PATH:ko05200]	MMP9; matrix metalloproteinase-9 (gelatinase B) [EC:3.4.24.35]	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	10.0	6.0	5.0	5.0	6.0	1.0	0.0	8.0	10.0
44	K01403	Organismal Systems	Endocrine system	Estrogen signaling pathway [PATH:ko04915]	MMP9; matrix metalloproteinase-9 (gelatinase B) [EC:3.4.24.35]	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	10.0	6.0	5.0	5.0	6.0	1.0	0.0	8.0	10.0
45	K01403	Human Diseases	Cancers	Transcriptional misregulation in cancers [PATH:ko05202]	MMP9; matrix metalloproteinase-9 (gelatinase B) [EC:3.4.24.35]	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	10.0	6.0	5.0	5.0	6.0	1.0	0.0	8.0	10.0
46	K01403	Human Diseases	Infectious diseases	Hepatitis B [PATH:ko05161]	MMP9; matrix metalloproteinase-9 (gelatinase B) [EC:3.4.24.35]	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	10.0	6.0	5.0	5.0	6.0	1.0	0.0	8.0	10.0
47	K00656	Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	E2.3.1.54, pflD; formate C-acetyltransferase [EC:2.3.1.54]	25211.0	24728.0	23766.0	25980.0	26076.0	24511.0	24608.0	22457.0	20636.0	26312.0	27374.0	24083.0	22968.0	26682.0	20795.0	20877.0	29590.0	32422.0	26265.0	27321.0	30954.0	25444.0	30993.0	20361.0	18194.0	19270.0	20443.0	18949.0	18899.0	20954.0	21870.0	22003.0	21128.0	22690.0	22444.0	19667.0	27928.0	27631.0	35586.0	35852.0	18760.0	21071.0	23186.0	19517.0	19984.0	22003.0	18995.0	18385.0	18384.0	17463.0
